# Honda atmospheric neutrino fluxes
# (reprocessed by Python script by J. Kopp)
#
# Reference: http://arxiv.org/abs/1502.03916
#
# Format (all fluxes are in (m^2 sec sr GeV)^-1)
#   cos(th)   E [GeV]       nu_e      nu_mu     nu_tau   nu_e_bar  nu_mu_bar  nu_tau_bar
      -0.8     2.5119     4.7439     13.383          0     3.6283     11.409          0
      -0.8     2.8184     3.3049     9.7353          0     2.5216     8.1957          0
      -0.8     3.1623     2.2805     7.0684          0     1.7374       5.88          0
      -0.8     3.5481     1.5706     5.1209          0     1.1927     4.2113          0
      -0.8     3.9811     1.0781     3.7036          0    0.81479     3.0118          0
      -0.8     4.4668    0.73484     2.6696          0     0.5553       2.15          0
      -0.8     5.0119     0.4981     1.9235          0    0.37631     1.5362          0
      -0.8     5.6234     0.3375     1.3838          0    0.25458     1.0963          0
      -0.8     6.3096    0.22813    0.99369          0    0.17262    0.77911          0
      -0.8     7.0795    0.15336    0.71261          0    0.11634    0.55458          0
      -0.8     7.9433    0.10315    0.51014          0   0.078214    0.39422          0
      -0.8     8.9125   0.069218      0.365          0   0.052494    0.27988          0
      -0.8         10   0.046207    0.26056          0   0.034972    0.19845          0
      -0.8      11.22    0.03079    0.18574          0   0.023326     0.1408          0
      -0.8     12.589   0.020522    0.13249          0   0.015596   0.099695          0
      -0.8     14.125   0.013716   0.094443          0    0.01048    0.07059          0
      -0.8     15.849  0.0090989   0.067316          0  0.0069661   0.050039          0
      -0.8     17.783  0.0060374   0.047859          0   0.004655    0.03551          0
      -0.8     19.953  0.0040335   0.034033          0  0.0031397   0.025157          0
      -0.8     22.387  0.0026954   0.024263          0  0.0020904   0.017807          0
      -0.8     25.119  0.0017978   0.017265          0   0.001408   0.012571          0
      -0.8     28.184  0.0011982   0.012241          0 0.00093896  0.0088481          0
      -0.8     31.623 0.00079574    0.00866          0 0.00062723   0.006263          0
      -0.8     35.481 0.00053259  0.0061306          0 0.00042152  0.0044143          0
      -0.8     39.811 0.00035609  0.0043331          0 0.00028416   0.003106          0
      -0.8     44.668 0.00023846  0.0030594          0 0.00019148  0.0021852          0
      -0.8     50.119 0.00015999  0.0021577          0 0.00012865  0.0015358          0
      -0.8     56.234 0.00010776  0.0015221          0 8.6892e-05  0.0010772          0
      -0.8     63.096 7.2609e-05  0.0010717          0 5.8684e-05  0.0007544          0
      -0.8     70.795  4.857e-05 0.00075409          0 3.9707e-05 0.00052758          0
      -0.8     79.433 3.2933e-05 0.00053029          0 2.6996e-05 0.00036852          0
      -0.8     89.125 2.2331e-05 0.00037177          0 1.8235e-05 0.00025693          0
      -0.8        100  1.509e-05 0.00026106          0 1.2361e-05 0.00017965          0
      -0.8      112.2 1.0248e-05 0.00018282          0 8.3754e-06 0.00012496          0
      -0.8     125.89 6.9705e-06 0.00012803          0 5.6872e-06 8.6917e-05          0
      -0.8     141.25 4.7225e-06 8.9506e-05          0 3.8559e-06 6.0432e-05          0
      -0.8     158.49 3.2032e-06 6.2623e-05          0  2.616e-06 4.1975e-05          0
      -0.8     177.83 2.1687e-06 4.3753e-05          0 1.7731e-06 2.9116e-05          0
      -0.8     199.53 1.4672e-06 3.0494e-05          0 1.2099e-06  2.018e-05          0
      -0.8     223.87 9.9303e-07 2.1238e-05          0  8.251e-07 1.3954e-05          0
      -0.8     251.19 6.7436e-07 1.4795e-05          0 5.4849e-07 9.6528e-06          0
      -0.8     281.84 4.6258e-07   1.03e-05          0 3.6975e-07 6.6882e-06          0
      -0.8     316.23 3.1596e-07 7.1782e-06          0 2.5096e-07  4.628e-06          0
      -0.8     354.81 2.1389e-07 4.9641e-06          0 1.6854e-07  3.179e-06          0
      -0.8     398.11 1.4431e-07 3.4398e-06          0 1.1396e-07   2.19e-06          0
      -0.8     446.68  9.743e-08 2.3811e-06          0 7.6843e-08 1.5068e-06          0
      -0.8     501.19 6.5484e-08  1.645e-06          0 5.1448e-08 1.0332e-06          0
      -0.8     562.34 4.4257e-08 1.1426e-06          0 3.4803e-08 7.1193e-07          0
      -0.8     630.96 2.9934e-08  7.837e-07          0 2.3244e-08 4.8534e-07          0
      -0.8     707.95 2.0172e-08 5.3765e-07          0  1.554e-08 3.3145e-07          0
      -0.8     794.33 1.3534e-08 3.6803e-07          0 1.0362e-08 2.2561e-07          0
      -0.8     891.25 9.0115e-09 2.5231e-07          0  6.964e-09  1.535e-07          0
      -0.8       1000 6.0532e-09 1.7337e-07          0  4.641e-09 1.0492e-07          0
      -0.8       1122 4.0658e-09 1.1691e-07          0 3.0662e-09 7.0509e-08          0
      -0.8     1258.9 2.7108e-09 7.9482e-08          0 2.0416e-09 4.7569e-08          0
      -0.8     1412.5 1.7977e-09 5.3859e-08          0 1.3479e-09 3.2043e-08          0
      -0.8     1584.9 1.1914e-09 3.6352e-08          0 8.9234e-10 2.1523e-08          0
      -0.8     1778.3 7.8613e-10 2.4506e-08          0 5.8893e-10 1.4415e-08          0
      -0.8     1995.3 5.3033e-10 1.6502e-08          0 3.9407e-10 9.7068e-09          0
